Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-26 00:00:00-05:00,69.23306562077462,71.9755209333374,69.22581713906433,70.7118148803711,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,67.92103635676665,69.10500169424336,65.95419815371966,66.08950805664062,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.16070769518164,67.27109616773122,61.94565701374711,66.0508804321289,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.37454464911569,73.45427795635602,69.05668336601278,69.90721130371094,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.62759322830975,73.30930768219956,70.82781196815235,73.14983367919922,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.40529059680607,72.37904277817594,70.41221158595323,70.77706909179688,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.13852037839982,70.2696631046371,67.95247104471461,69.83715057373047,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.72882264119381,67.19373670107173,63.54760324031838,64.31356048583984,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.02460213571918,67.95002595285474,65.6884040253017,66.55101013183594,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.84173134619349,65.23899079548863,59.923221175115486,59.97879409790039,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.00427846865324,67.63591489908035,61.119261384040925,67.16474151611328,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.46138297821733,62.60043194062402,57.99021323308223,58.524208068847656,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.804826482410455,62.24524591333619,57.60361433805932,61.09752655029297,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,57.93465394251518,60.40648633083556,57.294342975256725,59.601871490478516,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.775834978401704,61.09269547807698,58.62086339938416,59.14519119262695,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.72509337905043,60.848656123776394,55.09070998430256,55.39032745361328,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.1100377172106,55.21152015646839,51.372084613414366,54.21360397338867,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.110708614992014,59.848331019416534,56.6129597572638,59.65261459350586,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.58770003932158,62.399894457247456,59.029213577289134,59.323997497558594,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.56562765348039,62.50379627651141,59.52696661828964,62.44580841064453,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.07094557233669,61.82481719246613,59.69367869443923,59.86040115356445,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.585279571290975,61.740251079824446,60.26149806281595,61.568695068359375,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.759583420299464,63.42438208826982,60.88972867869349,61.443050384521484,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.07237254686632,59.23459262853542,57.241178794751,59.181434631347656,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.66677725772262,59.36749098851091,57.74134949209258,58.33091735839844,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.62393834693367,63.57418859482583,60.25666962435699,63.419551849365234,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.43229047893388,65.64975968703479,62.58110782117214,62.68500518798828,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.4848025037082,64.60353188066507,63.119952317554805,64.28942108154297,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.92486317551376,65.25588938129594,63.95835985990558,64.75330352783203,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.83064420547504,66.13301133720609,64.23140932290158,66.02427673339844,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.23514673339383,69.18473466784468,67.80747158227939,68.72564697265625,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.43844332553729,69.63657830758835,68.22306550095219,69.27172088623047,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.7884865443206,69.33456350529407,66.89655138464681,68.3318099975586,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.15991526149827,68.06117506076643,66.8941253228232,66.9134521484375,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.75640806793423,66.99078550242736,64.13476539316186,64.84514617919922,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.11125243793057,67.14782951135057,65.77056644151477,66.71290588378906,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.65733345514633,68.07809487584751,66.41570756383898,66.4543685913086,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,66.97870028455014,68.38254612868516,66.93037215656294,68.37287902832031,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.09016237151883,68.75222222241877,67.64316044289428,68.42119598388672,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.88271760948632,69.06393705890572,67.22033738750322,67.31214904785156,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.79814023520653,69.991772685642,68.59517537860054,69.52301788330078,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.06183497622997,71.16606696831562,69.67282086621682,70.98967742919922,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.16540738463718,72.2461373205468,69.068758508474,69.84679412841797,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.8709900479482,70.96313685683586,69.18235450882409,70.83507537841797,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.2941362490643,72.72939466051092,71.1491592367676,71.89820098876953,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.59893499011841,73.27065487426464,72.21475059268822,72.6400146484375,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.2658213930559,73.7369949485584,72.9637889533335,73.39146423339844,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.05044815626871,75.19158466112692,73.72336874196486,75.1382827758789,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.64646215282984,76.81486350373997,74.4380975285037,76.32061767578125,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.00385895047138,77.45450365262057,75.32728527754581,75.44842529296875,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.62768191190082,76.54835012163572,73.46169865336998,74.53742218017578,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.77667057668484,75.0559084279637,73.05467365769209,74.9953384399414,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.7687943111998,74.59800522378177,72.73487156458532,74.55197143554688,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.87484910466534,76.68163844546383,75.18434945980863,76.30852508544922,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.32544366072712,77.17099822391936,75.83604087922785,75.86753845214844,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.72523721961544,77.41331160943199,76.68647152801736,77.34305572509766,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.20493698671349,77.7452239875939,76.5289737926269,76.76641082763672,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.50475370458611,77.34304783651851,76.40300024409417,77.26067352294922,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.37756788987811,78.55685269616119,76.68160815192094,76.73733520507812,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.59439371595593,77.21704762323688,75.85543536682479,77.0716781616211,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.74702903556799,78.36303980666368,76.47083369438819,77.10560607910156,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.34789618259597,77.8082267406315,76.67435802451047,77.03050994873047,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,76.98445678308985,78.09894607051093,76.85362353528801,77.9778060913086,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.71130190496551,78.36303562857958,77.27035057638682,78.33880615234375,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.65863382513984,79.03174713400516,78.08684912120862,78.77008056640625,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.5931960727843,78.89119567752222,77.71856161359257,78.0916748046875,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.34123085338769,80.3763811505578,78.31215843959637,80.31581115722656,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.01297837924804,80.82461794300563,79.30309967941871,80.79069519042969,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.47087656345983,83.73438081455681,80.43937898287314,83.34188842773438,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.28919748972832,85.95365964938672,83.85067134903046,85.4860610961914,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.63081897651477,85.05480894028344,81.28009011611704,81.38184356689453,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.51875818704126,84.26497730063338,80.97481830000675,82.08445739746094,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.15172088189794,85.57329308072946,83.51875616005826,85.30193328857422,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.04575919351718,86.10632920666113,85.06210277156369,85.18324279785156,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.1396240743936,85.63387739334637,84.60903023062069,85.21715545654297,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,85.92219218783181,86.38736569840516,83.62294970746999,84.73017120361328,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.12263846107449,87.08995051171077,85.07660467814306,86.94700622558594,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.18991886652088,90.22022642343374,87.77077181014047,88.80288696289062,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.43221556465996,89.3504589965406,86.86223822656589,87.2353515625,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.39039728120305,88.43219830369976,86.63205971274161,88.3934326171875,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.28924513838203,88.50972079929527,85.52967271907464,85.6774673461914,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.58542072848591,87.74656185266537,85.10812877290344,87.65206909179688,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.24016629998945,88.66962400453063,87.22078715611465,88.38372802734375,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.46127316123845,89.00397799978875,88.16811642903573,88.21656799316406,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.12270022857078,89.75747265090347,88.10270349025298,88.21656799316406,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.6436059572989,91.0439841546096,89.61210837219791,90.57638549804688,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,90.95432807349727,91.73204473813118,90.183879512503,90.29532623291016,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.27173006638321,92.42982827430403,91.18450541379949,92.39833068847656,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.28991545550893,93.34321735378231,91.74901813164107,92.79566955566406,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.39106579987347,93.01615241811884,91.78052278573126,92.95800018310547,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.26145236714936,96.86838742692706,92.31594434218474,92.5291519165039,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.91131912379288,94.25174434945905,90.97854722279762,94.06034851074219,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,95.93318100843004,96.18272909779543,93.51038115292206,94.70724487304688,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.58064343111674,94.39712579079603,92.94344589283693,93.54187774658203,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,93.99251265271707,94.14756798104436,92.88044113908421,93.35289001464844,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.44013312925429,95.45832232514117,93.09609226760277,95.32022094726562,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.110052433633,96.18515864106797,93.75509057115264,94.004638671875,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.70663875417605,94.94953641432485,93.6194214977863,94.26873016357422,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.00220251459487,94.07973387894577,89.16872158432245,89.97793579101562,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.17779782726093,90.0990762102355,86.3921882418588,89.75503540039062,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.81624022237884,91.97433840198715,90.59334674840196,91.88227081298828,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.45343820318753,91.63030527715343,90.36802106656002,90.37287139892578,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.85500544148256,92.28930638065711,90.81866491806582,92.10517120361328,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.27898520449537,93.32382888856975,90.87195660039106,93.21965026855469,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.70789639582766,103.12888823385559,97.71150450591125,102.97867584228516,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.85877268635082,108.19012242087766,104.56077304212948,105.57350158691406,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.76248400195036,107.36880152265259,105.04048696818748,106.2785415649414,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,105.99992773294753,106.98358396526419,105.53474686841106,106.66377258300781,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,106.99570525966352,110.87945383007707,106.40696656350907,110.38520050048828,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,109.90700345990237,110.36331214727882,107.07935472800354,107.8754653930664,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.31965534861051,110.46042737696229,106.79540187658976,109.44344329833984,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.70800016951561,109.20556664025784,105.92888988244533,106.1885986328125,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.27841139872632,109.97499928394977,107.08424089381839,109.71772003173828,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.09634192240293,112.66186835700262,110.60847874929773,111.6594467163086,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.48468727529169,111.64973292886683,109.75168569136507,111.55992889404297,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.68129051352851,112.70556367842538,110.64247058340116,111.2686767578125,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.02109807418744,112.62060097941455,110.68614768785797,112.19584655761719,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.60360648521876,113.74923011045664,112.24196081309763,112.33661651611328,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.37788905057565,114.94340764743272,112.3608970952543,114.82933044433594,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.78806955381434,121.22978455348972,115.7759366742478,120.74678039550781,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,124.9481850882098,125.03314486284968,120.32686221834298,122.19092559814453,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.0647112936665,121.5331529265973,119.4676306472173,121.18849182128906,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.50403462016395,123.29286429117482,121.43850421682247,122.83655548095703,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.43849242247208,123.77101327398971,120.22491675397727,121.36811828613281,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.34140581995463,122.75887903183632,120.9482136928383,121.17151641845703,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.86325036863211,127.18361471555613,122.32927827603109,125.28070831298828,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,128.8923056104839,130.87288270975856,126.72727621370097,130.27093505859375,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.5816235663219,133.96026120747115,123.30014277535787,127.57195281982422,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.21278063679146,125.08654753719104,116.98951728236517,117.35844421386719,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.57203254505438,120.0962780604988,107.65947073062564,117.43610382080078,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.63033399373361,115.52350643380636,109.39733569135389,109.53325653076172,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.8439033465614,115.66913123084257,111.90216871799983,113.90215301513672,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.85358420375128,116.98950502781075,109.22256693467808,110.18372344970703,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.2322810970384,111.87305715590524,106.79541724068777,108.73715209960938,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.37789025284532,112.55263871695288,109.51382694155708,111.9992446899414,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.88270850580793,115.36814206757629,110.3002144975742,112.17398834228516,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.8730288513231,112.6205933237319,108.77596016463926,108.86333465576172,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.52355532978139,108.93130194991431,105.54297733812126,107.12548828125,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.18373975919344,107.64975186458288,102.99929711385688,103.72744750976562,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.49448598998192,106.97988866541388,100.09643446582953,106.87309265136719,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.39732289119372,109.57207929386054,105.97987340331184,108.55266571044922,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.36819258635005,108.84391540986971,103.65948104238039,103.9992904663086,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.10611250444195,107.03812018263172,101.94106684060164,105.0672607421875,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.27112005195967,109.16429920075271,104.53325898124413,109.00895690917969,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.65946247086177,111.96042899652844,109.49442489570826,111.61091613769531,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.21284844222973,111.95070223231198,110.26139526105185,110.76624298095703,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.4750007366762,113.84391175108092,110.30995505877512,112.43614959716797,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.21281650793448,114.29048766143629,112.45554925094682,113.38758087158203,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.60120691204848,112.00896103141628,108.95072761058432,109.7274169921875,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.59151311135399,113.25168781010125,110.24200024207266,113.1060562133789,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.32935419932602,112.73712413305032,108.97986466252809,109.86335754394531,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.28081129884058,112.18371817362878,110.80508099423795,111.72740936279297,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.86332203954677,113.00895361392693,111.25167878876417,111.62061309814453,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,111.92157933161523,113.59147224549314,111.57206651675105,113.56234741210938,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.56233357489269,121.53317715466372,115.80505821466257,120.7759017944336,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.62055188862823,121.73705863931524,116.1642820228976,117.57203674316406,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.47496426731374,119.44582405293845,116.13516982074954,117.65943145751953,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.26136605608602,117.66911279151616,114.70797199610067,117.19338989257812,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.74678982617324,118.0089281560019,115.34874631090426,115.55262756347656,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.46522044416251,116.91181843671082,112.29049621444842,112.6011734008789,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,112.81478288268985,115.51380033230909,112.26138879057609,114.08662414550781,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.27108546353527,115.25165563302974,113.05749347361974,113.46526336669922,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.0283862350058,114.60120191835932,111.25170456022265,112.37791442871094,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,112.99923740706663,113.15457972080071,110.95070693925585,111.68856811523438,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.688585063703,113.15458894171616,109.59150025316038,111.69828796386719,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.12546171107986,113.86331505621116,111.20314074462335,113.203125,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.69830243457162,112.06722939685507,107.86337158513633,107.96045684814453,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.09637051307503,113.52352341003616,108.93131742851756,111.9604263305664,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,107.82451896896531,108.72742584588708,104.58182577242385,105.68861389160156,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,105.9313331743507,107.4555945603439,104.19347979423505,105.60123443603516,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.46531227233,108.24199381190596,105.56240538196562,107.22258758544922,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,110.81479612438059,112.22255078584597,109.07694271998845,111.6011962890625,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.51380126430563,116.1351553723964,113.46527015302647,115.56233978271484,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.07123264007494,115.92706740116239,112.94136211043181,115.43107604980469,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.19132497436263,118.64041064958354,112.86351552625996,113.1260986328125,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.37724727765978,114.36122671431826,110.99623179932811,112.78571319580078,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,113.97223311704505,116.34523125447596,113.24282640096855,116.20907592773438,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.33549817445764,117.22050769938583,115.31432591809406,115.93675231933594,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.16045525051373,116.38413582545107,114.63356412889462,115.98539733886719,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.65472076865481,117.66788289766848,114.90586651270257,116.99683380126953,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.26742672482064,117.35666927518157,115.6936229499769,116.11181640625,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.35323030643576,116.53000547162844,114.7599789740788,114.78915405273438,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.36125096903965,115.7908894056509,113.60266912591757,115.3824234008789,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.38242633677936,115.50885417388024,114.06949561951376,114.11811828613281,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,113.9625291452564,114.39045021474055,110.62670811155763,110.72396087646484,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.78229252304031,112.66901946402936,109.49852961528087,112.0076904296875,113874200,0.0,0.0
